[Header]
; AC Transport Data File (default extension .dat)
; Copyright 1998, Quantum Design, Inc. All rights reserved.
TITLE,AC Transport Datafile
FILEOPENTIME,19082565.45,08/10/2022,8:45 am
BYAPP,ACTRANSPORT,2.0,1.1
INFO,PPMS AC Transport Option Release 2.2.5. Build 2,APPNAME
INFO,Cernox-1050,SAMPLE1_MATERIAL
INFO,SN-X180867,SAMPLE1_COMMENT
INFO,1,SAMPLE1_LEAD_SEPARATION
INFO,1,SAMPLE1_CROSS_SECTION
INFO,,SAMPLE2_MATERIAL
INFO,,SAMPLE2_COMMENT
INFO,1,SAMPLE2_LEAD_SEPARATION
INFO,1,SAMPLE2_CROSS_SECTION
DATATYPE,COMMENT,1
DATATYPE,TIME,2
FIELDGROUP,ACResist,2,4,5,6,7,8,9,10,13,14,15,16,53
FIELDGROUP,ACHall,2,4,5,6,7,8,9,10,17,18,19,20,53
FIELDGROUP,ACIVcurve,2,4,5,6,7,8,9,10,53
FIELDGROUP,ACCritCurrent,2,4,5,6,7,8,9,21,22,23,24,53
STARTUPGROUP,All
STARTUPAXIS,X,2
STARTUPAXIS,Y1,3
[Data]
Comment,Time Stamp (sec),Status (code),Temperature (K),Magnetic Field (Oe),Sample Position (deg),Excitation (mA),Frequency (Hz),Volts ch1,Volts ch2,V Std.Dev. ch1,V Std.Dev. ch2,Res. ch1 (ohm-cm),Res. ch2 (ohm-cm),Res. Std.Dev. ch1,Res. Std.Dev. ch2,Hall ch1 (cm^3/coul),Hall ch2 (cm^3/coul),Hall Std.Dev. ch1,Hall Std.Dev. ch2,Crit.Cur. ch1 (mA),Crit.Cur. ch2 (mA),C.Cur. Std.Dev. ch1,C.Cur. Std.Dev. ch2,ACT Status (code),ACT Gain,2nd Harm. ch1 (dB),2nd Harm. ch2 (dB),3rd Harm. ch1 (dB),3rd Harm. ch2 (dB),Quad.Error ch1 (ohm-cm-rad),Quad.Error ch2 (ohm-cm-rad),Drive Signal ch1 (V),Drive Signal ch2 (V),Bridge 1 Resistance (ohms),Bridge 1 Excitation (uA),Bridge 2 Resistance (ohms),Bridge 2 Excitation (uA),Bridge 3 Resistance (ohms),Bridge 3 Excitation (uA),Bridge 4 Resistance (ohms),Bridge 4 Excitation (uA),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,19107685.85,4370,243.2669,0,0,0.0102198995029309,17,0.000778086275895955,,4.04313735671594E-7,,76.9549389727347,,0.0399877150978062,,,,,,,,,,0,5000,-76.037630143816,,-73.6937311865737,,0.000229812812289567,,0.000778087439563479,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19107703.275,4370,243.55885,0,0,0.0102198995029309,17,0.000777220625239052,,3.99118084146194E-7,,76.8684020262224,,0.039473378348464,,,,,,,,,,0,5000,-75.9296364283888,,-73.8973215984563,,0.000228717600911524,,0.00077722177912545,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19107715.52,4370,243.76155,0,0,0.0102198995029309,17,0.000776653100754962,,3.98950977726922E-7,,76.8116691390485,,0.0394565409829521,,,,,,,,,,0,5000,-76.6512801336947,,-73.7749462882833,,0.000228824878373483,,0.000776654256568019,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19107727.055,4370,243.9558,0,0,0.0102198995029309,17,0.000776130233866103,,3.99594959872556E-7,,76.7594012615312,,0.0395199451786901,,,,,,,,,,0,5000,-76.5277658279097,,-74.0343476422724,,0.000228485682328819,,0.000776131387031434,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19107739.18,4370,244.1571,0,0,0.0102198995029309,17,0.000775628698972624,,3.91792377480765E-7,,76.7092665274148,,0.0387480002806585,,,,,,,,,,0,5000,-76.4501021957086,,-74.1965085725678,,0.000228869545230137,,0.000775629856764076,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19107750.705,4370,244.34385,0,0,0.0102198995029309,17,0.000775047920792273,,3.97751886878614E-7,,76.651211298237,,0.0393370752061356,,,,,,,,,,0,5000,-75.5194408370155,,-74.2529058411254,,0.000228865987102833,,0.000775049079415282,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19107763.55,4370,244.5628,0,0,0.0102198995029309,17,0.000774509818333981,,3.95434250322206E-7,,76.5974228149772,,0.0391075735245472,,,,,,,,,,0,5000,-76.848700155293,,-73.8072505224934,,0.000227496688434329,,0.000774510963929824,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19107775.185,4370,244.7552,0,0,0.0102198995029309,17,0.000773981966173549,,3.97700324625078E-7,,76.5446597259219,,0.03933139602739,,,,,,,,,,0,5000,-76.2155233708097,,-74.0016653641269,,0.000226746369472519,,0.000773983105001303,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19107787.29,4370,244.95875,0,0,0.0102198995029309,17,0.00077343114429124,,4.03632760459709E-7,,76.4896014500959,,0.0399177921549728,,,,,,,,,,0,5000,-76.081539262855,,-73.3575607838886,,0.000226307073233604,,0.000773432279518473,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19107799.155,4370,245.1565,0,0,0.0102198995029309,17,0.000772890932655101,,4.03028107543544E-7,,76.4356045542045,,0.0398576953577117,,,,,,,,,,0,5000,-76.1593078221155,,-73.2231046481909,,0.000227390942846422,,0.000772892079583509,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19107811.04,4370,245.35385,0,0,0.0102198995029309,17,0.000772298773695816,,3.97727904547452E-7,,76.3764161878663,,0.0393332065124089,,,,,,,,,,0,5000,-75.9385521705524,,-73.8995271911481,,0.000226546294978964,,0.000772299912992365,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19107823.555,4370,245.5597,0,0,0.0102198995029309,17,0.000771785105831843,,3.96886478059096E-7,,76.325074068316,,0.0392497139614688,,,,,,,,,,0,5000,-76.3293433945364,,-73.9194134185577,,0.000227667791829755,,0.000771786257202065,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19107835.455,4370,245.75905,0,0,0.0102198995029309,17,0.000771198420309032,,3.95517111713052E-7,,76.2664345828965,,0.0391139742527869,,,,,,,,,,0,5000,-76.2719372900042,,-73.8529105684571,,0.000226914362056603,,0.000771199564941432,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19107847.555,4370,245.9615,0,0,0.0102198995029309,17,0.000770707882534645,,3.97861107593517E-7,,76.2174058402161,,0.0393455125432673,,,,,,,,,,0,5000,-76.5866277950591,,-73.6199499310747,,0.000226362876930165,,0.000770709022335051,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19107859.21,4370,246.1558,0,0,0.0102198995029309,17,0.000770122298820524,,3.97029878488813E-7,,76.1588782265365,,0.0392629914163946,,,,,,,,,,0,5000,-76.3024623973954,,-73.8803756295388,,0.000226802075785191,,0.00077012344391824,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19107871.345,4370,246.35325,0,0,0.0102198995029309,17,0.000769633839941308,,3.938315800779E-7,,76.1100587210506,,0.0389464424081708,,,,,,,,,,0,5000,-76.3018054314269,,-73.7805246847887,,0.000226897331478682,,0.000769634986728457,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19107883.26,4370,246.55935,0,0,0.0102198995029309,17,0.000769033033017937,,3.95947629010292E-7,,76.0500113850845,,0.0391553753683548,,,,,,,,,,0,5000,-75.8736767004079,,-74.148135783303,,0.000226082166420671,,0.00076903417246936,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19107895.01,4370,246.75175,0,0,0.0102198995029309,17,0.000768520531257163,,3.94121015128922E-7,,75.9987904524782,,0.0389744644024225,,,,,,,,,,0,5000,-76.0336567418361,,-73.7677042447041,,0.000225864734956054,,0.00076852166927634,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19107908.135,4370,246.97135,0,0,0.0102198995029309,17,0.000767979719495853,,3.8940902637443E-7,,75.9447409236303,,0.0385082086380929,,,,,,,,,,0,5000,-77.2946988005758,,-74.529405373861,,0.000227146682690771,,0.000767980871280379,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19107926.07,4370,247.2686,0,0,0.0102198995029309,17,0.000767124930155982,,3.935624591626E-7,,75.8593136613961,,0.038918476503765,,,,,,,,,,0,5000,-76.4043898791776,,-73.6394707392956,,0.000226105614232622,,0.000767126072678561,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19107937.495,4370,247.4582,0,0,0.0102198995029309,17,0.00076661596395736,,3.96111000423052E-7,,75.8084487690351,,0.0391702199841251,,,,,,,,,,0,5000,-76.0106738799683,,-73.598241364358,,0.000225469300253099,,0.000766617100812613,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19107949.275,4370,247.65815,0,0,0.0102198995029309,17,0.00076608003212832,,3.96366662245581E-7,,75.7548897696114,,0.0391952106619571,,,,,,,,,,0,5000,-76.3129756935216,,-73.4494135841672,,0.000225401333116817,,0.000766081169093109,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19107961.3,4370,247.85905,0,0,0.0102198995029309,17,0.000765541211201373,,3.96263968056641E-7,,75.7010428461154,,0.039184763101335,,,,,,,,,,0,5000,-76.472868332048,,-73.7452369437835,,0.000225492165091751,,0.000765542349883581,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19107973.2,4370,248.0533,0,0,0.0102198995029309,17,0.000765014333316438,,3.93536643763942E-7,,75.6483902243493,,0.0389147858632376,,,,,,,,,,0,5000,-76.0492905609338,,-73.695324837807,,0.0002262273834401,,0.000765015480225454,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19107985.21,4370,248.25485,0,0,0.0102198995029309,17,0.000764486785875519,,3.90025558982286E-7,,75.5956714614735,,0.0385673120017856,,,,,,,,,,0,5000,-76.3450141192044,,-74.169684157668,,0.00022459257420237,,0.000764487917048443,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19107997.235,4370,248.45605,0,0,0.0102198995029309,17,0.000764004799279596,,3.90699765567131E-7,,75.5475063489924,,0.0386337218993239,,,,,,,,,,0,5000,-76.5863012905976,,-73.4256879814406,,0.00022547839750687,,0.000764005940112366,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108010.17,4370,248.67725,0,0,0.0102198995029309,17,0.000763359087794296,,3.89614248122652E-7,,75.4829811507683,,0.0385260378404649,,,,,,,,,,0,5000,-76.0069146896721,,-73.8234632099656,,0.000225108890190854,,0.000763360225852855,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108027.66,4370,248.96395,0,0,0.0102198995029309,17,0.000762644226267604,,3.92615692618786E-7,,75.4115472151821,,0.0388224451909196,,,,,,,,,,0,5000,-75.6208681006334,,-73.6996653668369,,0.000222403116226378,,0.000762645338173293,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108040.165,4370,249.1721,0,0,0.0102198995029309,17,0.000762041114192406,,3.89379263866362E-7,,75.3512811619269,,0.038502099754265,,,,,,,,,,0,5000,-76.2642493072688,,-73.648892986474,,0.000223826444374933,,0.000762042241266808,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108057.61,4370,249.4647,0,0,0.0102198995029309,17,0.00076127096583919,,3.90154922677723E-7,,75.2743254501042,,0.0385783864597942,,,,,,,,,,0,5000,-75.619721725967,,-73.9278996248275,,0.000222744255381451,,0.000761272083170474,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108069.2,4370,249.65565,0,0,0.0102198995029309,17,0.000760758720852276,,3.85996342919236E-7,,75.2231411848702,,0.038166915881132,,,,,,,,,,0,5000,-76.3596725967292,,-73.7568458956809,,0.000224361313925525,,0.000760759855228736,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108081.22,4370,249.85715,0,0,0.0102198995029309,17,0.000760236034694401,,3.89792119336216E-7,,75.1709143710971,,0.0385419599983897,,,,,,,,,,0,5000,-75.9627508595496,,-73.9795769954008,,0.000222909132357542,,0.000760237155203716,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108094.235,4370,250.07505,0,0,0.0102198995029309,17,0.000759658222200822,,3.87123533977249E-7,,75.1131802123142,,0.0382777880996343,,,,,,,,,,0,5000,-76.6065651593759,,-74.0151488047123,,0.000223922804532388,,0.000759659353784313,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108112.045,4370,250.37345,0,0,0.0102198995029309,17,0.000758874447902174,,3.86041922600104E-7,,75.0348681350209,,0.0381704276526664,,,,,,,,,,0,5000,-76.4443594783455,,-73.8531903340107,,0.000222124061270651,,0.000758875562528975,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108123.5,4370,250.5575,0,0,0.0102198995029309,17,0.000758379076727114,,3.86759955753551E-7,,74.9853731991738,,0.0382411619166468,,,,,,,,,,0,5000,-76.5855098011076,,-73.5482156266824,,0.000221865843096069,,0.000758380189490305,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108135.165,4370,250.7535,0,0,0.0102198995029309,17,0.000757852759357384,,3.86941189377336E-7,,74.9327870229329,,0.0382588027808949,,,,,,,,,,0,5000,-76.9704192525166,,-73.8977266218657,,0.000221538153164062,,0.000757853869606477,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108146.85,4370,250.9535,0,0,0.0102198995029309,17,0.000757358924276463,,3.89743195638027E-7,,74.8834469607154,,0.038535587095283,,,,,,,,,,0,5000,-75.9694676708081,,-73.6699609692471,,0.000222359447320476,,0.000757360043502032,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108159.025,4370,251.1529,0,0,0.0102198995029309,17,0.000756819116821257,,3.83127899967085E-7,,74.8295144774748,,0.0378812207644172,,,,,,,,,,0,5000,-76.1867229458209,,-73.7503548076034,,0.000223056448509817,,0.000756820243877707,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108170.59,4370,251.3466,0,0,0.0102198995029309,17,0.000756314042473477,,3.93693331872162E-7,,74.7790529296995,,0.0389255918266796,,,,,,,,,,0,5000,-75.8410747167203,,-73.5851339216806,,0.000220222054695323,,0.000756315141802416,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108183.985,4370,251.56875,0,0,0.0102198995029309,17,0.000755748049826862,,3.87670455099054E-7,,74.7225059252178,,0.0383297919242863,,,,,,,,,,0,5000,-76.1314330169087,,-73.9380874219671,,0.00022077628016915,,0.000755749155523503,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108195.74,4370,251.76565,0,0,0.0102198995029309,17,0.000755223801684933,,3.84980482012342E-7,,74.670130307446,,0.0380635513278156,,,,,,,,,,0,5000,-75.5795320891024,,-73.8472524731941,,0.000222609453737591,,0.000755224926600004,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108213.36,4370,252.05535,0,0,0.0102198995029309,17,0.000754465339074654,,3.85076540717737E-7,,74.5943565677742,,0.0380726494989992,,,,,,,,,,0,5000,-76.0424916966355,,-73.9909292762413,,0.000221304650122639,,0.000754466451958878,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108225.555,4370,252.2643,0,0,0.0102198995029309,17,0.000753931909536695,,3.85069926270315E-7,,74.5410655717806,,0.0380717141720987,,,,,,,,,,0,5000,-76.4409588469365,,-73.8089673056626,,0.000221459467238107,,0.000753933024767032,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108243.12,4370,252.5562,0,0,0.0102198995029309,17,0.000753171622437796,,3.86784476873447E-7,,74.4651122769233,,0.0382408273920325,,,,,,,,,,0,5000,-75.7493910141974,,-73.6223525737131,,0.000223516515630665,,0.00075317275962897,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108255.915,4370,252.76575,0,0,0.0102198995029309,17,0.000752620026669929,,3.81523686381019E-7,,74.410008415414,,0.0377204139646021,,,,,,,,,,0,5000,-76.5995219724834,,-74.1812159920079,,0.000220432237655086,,0.000752621133504329,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108273.745,4370,253.06315,0,0,0.0102198995029309,17,0.000751868333060052,,3.87924840614553E-7,,74.3349163361298,,0.0383528820255635,,,,,,,,,,0,5000,-76.1230467090088,,-73.8365558351353,,0.000221989353645516,,0.000751869456709117,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108285.48,4370,253.2607,0,0,0.0102198995029309,17,0.000751357215045227,,3.85376309847998E-7,,74.2838579754851,,0.038100647117199,,,,,,,,,,0,5000,-76.113705957588,,-73.880495376101,,0.000222293793973366,,0.000751358342544859,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108297.08,4370,253.45365,0,0,0.0102198995029309,17,0.00075085913109464,,3.81068846789341E-7,,74.2341023537041,,0.0376745253203406,,,,,,,,,,0,5000,-75.7617602175821,,-73.6592272456999,,0.00022209430352798,,0.000750860257318091,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108309.945,4370,253.6647,0,0,0.0102198995029309,17,0.000750305699566319,,3.85187123096375E-7,,74.1788186432345,,0.0380813888410318,,,,,,,,,,0,5000,-76.0848466704537,,-73.9166163225775,,0.000221403086205231,,0.00075030681961601,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108321.29,4370,253.85415,0,0,0.0102198995029309,17,0.000749823526300262,,3.87729490012969E-7,,74.1306537959716,,0.0383324837003858,,,,,,,,,,0,5000,-76.3342170763901,,-73.3380917928072,,0.000220185252672704,,0.000749824634774469,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108332.99,4370,254.05445,0,0,0.0102198995029309,17,0.0007493245494813,,3.82716674312591E-7,,74.0808110993857,,0.0378366354229544,,,,,,,,,,0,5000,-75.8891036397519,,-73.6784070376618,,0.000219905125883791,,0.000749325655873087,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108345.22,4370,254.2585,0,0,0.0102198995029309,17,0.000748810946383291,,3.84897739067778E-7,,74.0295081058941,,0.0380519920400322,,,,,,,,,,0,5000,-75.8182878894869,,-73.9055470916906,,0.000219888695284356,,0.000748812053368502,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108357.375,4370,254.45815,0,0,0.0102198995029309,17,0.00074828814868263,,3.85603721859245E-7,,73.9772874275458,,0.038121511307706,,,,,,,,,,0,5000,-75.8350626971036,,-74.0976915041285,,0.000219925799794637,,0.000748289256815127,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108370.125,4370,254.6705,0,0,0.0102198995029309,17,0.000747740663386332,,3.85017106381684E-7,,73.9226015904112,,0.0380632283559703,,,,,,,,,,0,5000,-76.1265901415648,,-74.1160615892626,,0.000220781342708699,,0.000747741780974864,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108382.395,4370,254.87515,0,0,0.0102198995029309,17,0.000747220024739587,,3.82297032413473E-7,,73.87059811306,,0.0377940475905761,,,,,,,,,,0,5000,-76.3424360117311,,-73.6682390708917,,0.000218148628009073,,0.000747221116593845,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108399.945,4370,255.16875,0,0,0.0102198995029309,17,0.000746487408095093,,3.82289958279584E-7,,73.7974226923087,,0.0377929638761192,,,,,,,,,,0,5000,-75.4856972401584,,-73.643509094372,,0.000219960977931266,,0.000746488519256102,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108412.04,4370,255.36715,0,0,0.0102198995029309,17,0.000745970185854143,,3.80411873210087E-7,,73.7457622495823,,0.0376070293853702,,,,,,,,,,0,5000,-75.5601515957887,,-73.7561930266689,,0.000217427306464918,,0.000745971272317052,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108423.935,4370,255.56655,0,0,0.0102198995029309,17,0.00074546605710585,,3.82873819335674E-7,,73.6954103041132,,0.0378501490798982,,,,,,,,,,0,5000,-76.0297022904304,,-73.9134706901537,,0.000219176028182557,,0.000745467161862003,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108441.42,4370,255.8621,0,0,0.0102198995029309,17,0.000744721507131952,,3.86430744504686E-7,,73.6210465791189,,0.03820138651162,,,,,,,,,,0,5000,-76.6568713471508,,-73.5714498583603,,0.000217765258733093,,0.000744722598802255,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108453.66,4370,256.0629,0,0,0.0102198995029309,17,0.000744204479190531,,3.82577249273383E-7,,73.5694080679634,,0.0378201700021232,,,,,,,,,,0,5000,-75.973282633258,,-73.7669378479017,,0.000219168409744954,,0.000744205585742538,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108465.235,4370,256.25565,0,0,0.0102198995029309,17,0.000743720834004035,,3.81624291771268E-7,,73.5211043509455,,0.0377257111268053,,,,,,,,,,0,5000,-76.5842124167901,,-73.7633490045497,,0.000219857110923633,,0.000743721948245407,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108478.035,4370,256.47095,0,0,0.0102198995029309,17,0.000743171935175975,,3.81364546789518E-7,,73.4662842567963,,0.0376997486408494,,,,,,,,,,0,5000,-76.9686624728483,,-73.6740576148127,,0.000217250688245302,,0.000743173023958702,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108495.31,4370,256.7579,0,0,0.0102198995029309,17,0.000742440624221993,,3.76767024390724E-7,,73.3932474369424,,0.0372448842400899,,,,,,,,,,0,5000,-76.773949767343,,-73.6619864991584,,0.000216584318334167,,0.000742441707401644,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108507.48,4370,256.9604,0,0,0.0102198995029309,17,0.00074192245408316,,3.8008649433844E-7,,73.341498117116,,0.0375727568078112,,,,,,,,,,0,5000,-75.9646125537041,,-73.9176638098454,,0.000217234463671509,,0.000741923544536627,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108524.97,4370,257.2576,0,0,0.0102198995029309,17,0.000741182816050444,,3.81561693533461E-7,,73.2676322268207,,0.0377181986990846,,,,,,,,,,0,5000,-76.3971686757801,,-73.5785070016755,,0.000217061672068739,,0.000741183905856324,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108536.75,4370,257.45275,0,0,0.0102198995029309,17,0.000740687757041269,,3.79946559987196E-7,,73.2181927066723,,0.0375582811706947,,,,,,,,,,0,5000,-76.1120714041071,,-74.0071096623235,,0.000218251179373671,,0.00074068885956064,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108550.485,4370,257.6679,0,0,0.0102198995029309,17,0.000740116831793448,,3.80004679770676E-7,,73.1611775766809,,0.0375637302927027,,,,,,,,,,0,5000,-76.7647472660864,,-74.1117411538354,,0.000216547366402215,,0.000740117918003287,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108567.385,4370,257.9613,0,0,0.0102198995029309,17,0.000739429925177978,,3.8435601841836E-7,,73.0925812268488,,0.037993501833407,,,,,,,,,,0,5000,-76.0564269170554,,-73.3211963639034,,0.000216471584516798,,0.000739431011636047,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108579.28,4370,258.1651,0,0,0.0102198995029309,17,0.000738921734618324,,3.79229935996856E-7,,73.0418327846245,,0.0374865257947415,,,,,,,,,,0,5000,-76.5094587957605,,-73.4912075914349,,0.000216873270324059,,0.000738922825862188,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108591.135,4370,258.35735,0,0,0.0102198995029309,17,0.000738422157170158,,3.7780787897425E-7,,72.9919451527195,,0.0373456982415977,,,,,,,,,,0,5000,-76.0232650623774,,-73.982196796696,,0.000217252995516061,,0.000738423252979565,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108603.195,4370,258.54655,0,0,0.0102198995029309,17,0.000737932779005558,,3.82587198817051E-7,,72.9430766867824,,0.0378178707635562,,,,,,,,,,0,5000,-75.4697839335638,,-73.9120021369561,,0.000215795359895945,,0.000737933860876867,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108615.22,4370,258.76225,0,0,0.0102198995029309,17,0.000737423080420685,,3.78121692020808E-7,,72.8921797623761,,0.0373762012478369,,,,,,,,,,0,5000,-75.9103296829116,,-73.3390099493672,,0.000216923122102985,,0.000737424174385021,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108627.235,4370,258.9686,0,0,0.0102198995029309,17,0.000736916671438623,,3.78050892475259E-7,,72.8416120388176,,0.0373689407654439,,,,,,,,,,0,5000,-76.0279705334871,,-73.9612649414781,,0.000217156770012283,,0.000736917768514236,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108644.525,4370,259.2458,0,0,0.0102198995029309,17,0.000736195408879453,,3.80137491453374E-7,,72.7695912272355,,0.0375748189659199,,,,,,,,,,0,5000,-76.137523955883,,-73.8012787781962,,0.000215540922738006,,0.000736196490748191,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108657.71,4370,259.4556,0,0,0.0102198995029309,17,0.000735653199686735,,3.79474149630237E-7,,72.7154505226725,,0.0375089683220775,,,,,,,,,,0,5000,-76.6209954724861,,-73.7604624565512,,0.0002170728244479,,0.000735654297797077,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108669.115,4370,259.65665,0,0,0.0102198995029309,17,0.000735189621873605,,3.79467397806991E-7,,72.6691619677663,,0.0375080609350477,,,,,,,,,,0,5000,-76.3474885684545,,-73.6284713536756,,0.000215600218740351,,0.000735190705818553,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108681.475,4370,259.86835,0,0,0.0102198995029309,17,0.000734683737662979,,3.78536702884298E-7,,72.618649768621,,0.0374158055080517,,,,,,,,,,0,5000,-76.3508423754046,,-73.157621002513,,0.000215143927474765,,0.000734684817767934,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108699.1,4370,260.1627,0,0,0.0102198995029309,17,0.000733942631059931,,3.8070081855603E-7,,72.544652048658,,0.0376293269592797,,,,,,,,,,0,5000,-75.8924000767074,,-73.7675328149743,,0.000216458274288829,,0.00073394372550625,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108711.175,4370,260.36615,0,0,0.0102198995029309,17,0.000733448095127701,,3.74549679484529E-7,,72.495274664401,,0.0370210814564573,,,,,,,,,,0,5000,-75.8790755257004,,-74.0928441876098,,0.000215578216911278,,0.00073344918142466,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108724.03,4370,260.5659,0,0,0.0102198995029309,17,0.000732927309608424,,3.77653708872324E-7,,72.443277097343,,0.0373276189637083,,,,,,,,,,0,5000,-76.2403683831465,,-73.7769070110867,,0.00021653193883888,,0.000732928406316949,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108735.765,4370,260.76135,0,0,0.0102198995029309,17,0.000732449657680979,,3.74044971617199E-7,,72.3955868410731,,0.0369706843393243,,,,,,,,,,0,5000,-75.8784559968794,,-74.1762364156905,,0.00021536562772867,,0.000732450743314388,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108747.915,4370,260.97385,0,0,0.0102198995029309,17,0.000731962618362751,,3.74725071036687E-7,,72.3469599677958,,0.0370376561325751,,,,,,,,,,0,5000,-76.280129492761,,-73.623027476826,,0.000214605105525774,,0.000731963697059568,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108764.34,4370,261.2545,0,0,0.0102198995029309,17,0.00073128840801357,,3.70974892060343E-7,,72.2796466873014,,0.0366666480358875,,,,,,,,,,0,5000,-75.8324802581833,,-74.0324186329246,,0.000214252355012115,,0.000731289484158389,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19108777.22,4370,261.46135,0,0,0.0102198995029309,17,0.000730761151444389,,3.76010630543331E-7,,72.2270061736304,,0.0371641020638231,,,,,,,,,,0,5000,-76.1697569951623,,-73.7264000095357,,0.000214504440103769,,0.000730762230901322,,,,,,,,,,,,,,,,,,,,,,,,,,,
